URL: /
Timestamp: Sat Feb 17 2024 14:47:15 GMT-0500 (Eastern Standard Time)

URL: /favicon.ico
Timestamp: Sat Feb 17 2024 14:47:15 GMT-0500 (Eastern Standard Time)

URL: /
Timestamp: Sat Feb 17 2024 15:09:21 GMT-0500 (Eastern Standard Time)

URL: /favicon.ico
Timestamp: Sat Feb 17 2024 15:09:22 GMT-0500 (Eastern Standard Time)

URL: /documentation
Timestamp: Sat Feb 17 2024 15:09:29 GMT-0500 (Eastern Standard Time)

URL: /favicon.ico
Timestamp: Sat Feb 17 2024 15:09:29 GMT-0500 (Eastern Standard Time)

::1 - - [25/Apr/2024:02:03:48 +0000] "GET /movies/Inception HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:10:36 +0000] "GET /movies/rushour HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:10:50 +0000] "GET /movies/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:11:01 +0000] "GET /movies/Interstellar HTTP/1.1" 500 515 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:16:29 +0000] "GET /movies/Inception HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:16:33 +0000] "GET /movies/Inception/enre HTTP/1.1" 404 160 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:16:37 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:18:47 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:19:09 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:19:10 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:19:40 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:20:30 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:20:38 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:21:38 +0000] "GET /movies/Inception/ HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:21:41 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:21:43 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:22:58 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:22:59 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:28:38 +0000] "GET /movies HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:29:33 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:18 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:35 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:36 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:37 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:37 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:55 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:30:56 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:31:22 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:31:23 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:31:24 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:32:16 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:32:17 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:32:49 +0000] "GET /movies/Inception/director HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:33:01 +0000] "GET /movies/Inception/director HTTP/1.1" 200 234 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:37:06 +0000] "GET /movies/Inception/director HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:37:10 +0000] "GET /movies/Inception/ HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:37:13 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:38:16 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:38:17 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:38:36 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:38:51 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:39:35 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:39:35 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:44:10 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:44:25 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:47:19 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 16 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:49:34 +0000] "GET /movies/Inception/genre HTTP/1.1" 200 8 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:50:28 +0000] "GET /movies/Inception/genre HTTP/1.1" 500 521 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:50:37 +0000] "GET /movies/Inception/genre HTTP/1.1" 200 8 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:51:29 +0000] "GET /movies/Inception/genre HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:51:33 +0000] "GET /movies/Inception/director HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:05:55:23 +0000] "GET /users/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:13:28 +0000] "GET /users/ HTTP/1.1" 200 187 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:13:31 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:18:58 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:18:59 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:19:17 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:19:18 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
::1 - - [25/Apr/2024:06:38:34 +0000] "GET /movies/Inception HTTP/1.1" 500 521 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:38:40 +0000] "GET /movies/Inception/genre HTTP/1.1" 200 8 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:38:46 +0000] "GET /movies/Inception/director HTTP/1.1" 200 234 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:38:54 +0000] "GET /users HTTP/1.1" 200 187 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:38:58 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:39:05 +0000] "GET /users/ HTTP/1.1" 200 187 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:41:49 +0000] "POST /users/ HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:41:56 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:42:16 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:42:23 +0000] "PUT /users/2 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:42:55 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:43:07 +0000] "POST /users/john%20doe HTTP/1.1" 404 156 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:43:10 +0000] "POST /users/johndoe HTTP/1.1" 404 153 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:43:31 +0000] "GET /users/1 HTTP/1.1" 404 146 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:43:35 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:45:30 +0000] "PUT /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:45:40 +0000] "POST /users HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:45:43 +0000] "POST /users/ HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:49:30 +0000] "POST /users/ HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:50:04 +0000] "POST /users HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:50:10 +0000] "GET /users HTTP/1.1" 200 187 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:50:21 +0000] "POST /users HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:52:48 +0000] "PUT /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:52:53 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:52:55 +0000] "PUT /users/2 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:53:02 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:53:09 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:53:12 +0000] "POST /users/ HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:56:53 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:57:00 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:57:18 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:57:25 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:57:33 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:57:38 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:57:46 +0000] "PUT /users/1 HTTP/1.1" 200 3 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:59:19 +0000] "PUT /users/1 HTTP/1.1" 200 3 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:06:59:27 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:07:00:54 +0000] "PUT /users/3 HTTP/1.1" 400 23 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:07:01:01 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:18:40:11 +0000] "POST /users HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:01:28 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:02:34 +0000] "PUT /users/1 HTTP/1.1" 200 92 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:07:54 +0000] "POST /users/1/ HTTP/1.1" 404 148 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:07:58 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:08:08 +0000] "PUT /users/1 HTTP/1.1" 200 48 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:08:29 +0000] "PUT /users/2 HTTP/1.1" 200 47 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:10:01 +0000] "POST /users/2/Fearless HTTP/1.1" 404 156 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:10:12 +0000] "POST /users/2/favMovies HTTP/1.1" 404 157 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:10:20 +0000] "POST /users/2/id HTTP/1.1" 404 150 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:10:57 +0000] "POST /users/ HTTP/1.1" 400 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:13:45 +0000] "POST /users/1/Inception HTTP/1.1" 404 157 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:13:51 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:16:12 +0000] "PUT /users/1 HTTP/1.1" 200 48 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:16:21 +0000] "PUT /users/1/Inception HTTP/1.1" 404 156 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:16:28 +0000] "PUT /users/1/ HTTP/1.1" 200 48 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:18:30 +0000] "PUT /users/1/ HTTP/1.1" 200 66 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:18:41 +0000] "POST /users HTTP/1.1" 201 63 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:19:00 +0000] "POST /users HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:20:20 +0000] "POST /users/1/Inception HTTP/1.1" 404 157 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:20:37 +0000] "POST /users/1/ HTTP/1.1" 404 148 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:20:41 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:21:06 +0000] "POST /users/97fe7cff-21f3-4959-8708-8811876d935c/Inception HTTP/1.1" 404 192 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:21:45 +0000] "POST /users/97fe7cff-21f3-4959-8708-8811876d935c/Inception HTTP/1.1" 404 192 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:21:54 +0000] "POST /users/1 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:21:57 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:23:16 +0000] "PUT /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:23:26 +0000] "PUT /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:23:42 +0000] "POST /users HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:24:25 +0000] "PUT /users/549da5ba-85e6-4471-8334-798e7f4d7ae5 HTTP/1.1" 200 62 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:25:46 +0000] "PUT /users/549da5ba-85e6-4471-8334-798e7f4d7ae5 HTTP/1.1" 500 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:28:03 +0000] "PUT /users/549da5ba-85e6-4471-8334-798e7f4d7ae5 HTTP/1.1" 200 62 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:30:45 +0000] "GET /users/549da5ba-85e6-4471-8334-798e7f4d7ae5 HTTP/1.1" 404 181 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:30:51 +0000] "GET /users/ HTTP/1.1" 200 186 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:31:06 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:31:16 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:31:37 +0000] "POST /users/ HTTP/1.1" 500 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:31:41 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:32:21 +0000] "POST /users/ HTTP/1.1" 500 16 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:32:26 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:34:03 +0000] "POST /users/8db8049e-3137-4fda-9f34-28277ca7fcdf HTTP/1.1" 404 182 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:34:06 +0000] "PUT /users/8db8049e-3137-4fda-9f34-28277ca7fcdf HTTP/1.1" 400 23 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:34:25 +0000] "POST /users/ HTTP/1.1" 201 60 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:34:41 +0000] "POST /users/8e8a2d85-e23d-4c28-b171-91168de35f5e HTTP/1.1" 404 182 "-" "PostmanRuntime/7.37.3"
::1 - - [25/Apr/2024:19:34:46 +0000] "PUT /users/8e8a2d85-e23d-4c28-b171-91168de35f5e HTTP/1.1" 200 62 "-" "PostmanRuntime/7.37.3"
